Id;IdPlayer;IdTeam;ShirtNumber;Position;Captain;Short Free Kick;Long Free Kick;Right Corner;Left Corner;Penalty;Value1
3733311;123035;1242;21;24;False;False;False;False;False;False;0
3733312;144139;1242;37;25;False;False;False;False;False;False;0
3733313;152709;1242;36;26;False;False;False;False;False;False;0
3733314;130636;1242;20;27;False;False;False;False;False;False;0
3733315;144134;1242;35;28;False;False;False;False;False;False;0
3733316;157025;1242;26;29;False;False;False;False;False;False;0
3733317;102218;1242;7;30;False;False;False;False;False;False;0
3733318;143894;1242;14;31;False;False;False;False;False;False;0
3733319;61105;1242;13;32;False;False;False;False;False;False;0
3733320;144148;1242;41;33;False;False;False;False;False;False;0
3733321;105161;1242;10;34;False;False;False;False;False;False;0
3733322;132671;1242;18;35;False;False;False;False;False;False;0
3733323;144147;1242;30;36;False;False;False;False;False;False;0
3733324;141351;1242;11;37;False;False;False;False;False;False;0
3733325;144149;1242;25;38;False;False;False;False;False;False;0
3733326;141354;1242;29;39;False;False;False;False;False;False;0
3733327;123100;1245;22;0;False;False;False;False;False;False;0
3733328;58680;1245;34;1;False;False;False;False;False;False;0
3733329;46028;1245;4;2;True;False;False;False;False;False;0
3733330;43746;1245;25;3;False;False;False;False;False;False;0
3733331;41200;1245;6;4;False;False;False;False;False;False;0
3733332;107657;1245;8;5;False;False;False;False;False;False;0
3733333;113408;1245;29;6;False;False;False;False;False;False;0
3733334;114637;1245;15;7;False;False;False;False;False;False;0
3733335;106280;1245;11;8;False;False;False;False;False;False;0
3733336;60299;1245;26;9;False;True;True;True;True;False;0
3733337;41425;1245;10;10;False;False;False;False;False;True;0
3733338;41204;1245;32;11;False;False;False;False;False;False;0
3733339;135401;1245;31;12;False;False;False;False;False;False;0
3733340;113481;1245;40;13;False;False;False;False;False;False;0
3733341;156805;1245;51;14;False;False;False;False;False;False;0
3733342;120333;1245;2;15;False;False;False;False;False;False;0
3733343;101116;1245;13;16;False;False;False;False;False;False;0
3733344;101455;1245;5;17;False;False;False;False;False;False;0
3733345;138522;1245;27;18;False;False;False;False;False;False;0
3733346;141845;1245;44;19;False;False;False;False;False;False;0
3733347;105633;1245;30;20;False;False;False;False;False;False;0
3733348;125301;1245;19;21;False;False;False;False;False;False;0
3733349;15038;1245;7;22;False;False;False;False;False;False;0
3733350;144233;1245;1;23;False;False;False;False;False;False;0
3733351;61475;1245;3;24;False;False;False;False;False;False;0
3733352;108262;1245;16;25;False;False;False;False;False;False;0
3733353;127489;1245;41;26;False;False;False;False;False;False;0
3733354;115356;1245;37;27;False;False;False;False;False;False;0
3733355;40659;1245;14;28;False;False;False;False;False;False;0
3733356;63400;1245;18;29;False;False;False;False;False;False;0
3733357;41270;1244;30;0;False;False;False;False;False;False;0
3733358;34475;1244;2;1;False;False;False;False;False;False;0
3733359;152754;1244;31;2;False;False;False;False;False;False;0
3733360;115375;1244;24;3;False;False;False;False;False;False;0
3733361;119793;1244;5;4;False;False;False;False;False;False;0
3733362;135541;1244;36;5;False;False;False;False;False;False;0
3733363;152995;1244;26;6;False;False;False;False;False;False;0
3733364;127518;1244;10;7;False;True;True;True;True;False;0
3733365;47583;1244;11;8;False;False;False;False;False;True;0
3733366;144278;1244;21;9;False;False;False;False;False;False;0
3733367;40661;1244;12;10;True;False;False;False;False;False;0
3733368;41708;1244;22;11;False;False;False;False;False;False;0
3733369;104548;1244;6;12;False;False;False;False;False;False;0
3733370;132819;1244;28;13;False;False;False;False;False;False;0
3733371;63339;1244;29;14;False;False;False;False;False;False;0
3733372;60128;1244;3;15;False;False;False;False;False;False;0
3733373;141212;1244;16;16;False;False;False;False;False;False;0
3733374;106322;1244;7;17;False;False;False;False;False;False;0
3733375;141648;1244;15;18;False;False;False;False;False;False;0
3733376;152692;1244;18;19;False;False;False;False;False;False;0
3733377;113500;1244;27;20;False;False;False;False;False;False;0
3733378;104124;1244;20;21;False;False;False;False;False;False;0
3733379;153223;1244;39;22;False;False;False;False;False;False;0
3733380;124249;1244;1;23;False;False;False;False;False;False;0
3733381;153477;1244;69;24;False;False;False;False;False;False;0
3733382;153478;1244;42;25;False;False;False;False;False;False;0
3733383;45992;1244;17;26;False;False;False;False;False;False;0
3733384;132817;1244;34;27;False;False;False;False;False;False;0
3733385;141208;1244;38;28;False;False;False;False;False;False;0
3733386;141211;1244;23;29;False;False;False;False;False;False;0
3733387;132818;1244;4;30;False;False;False;False;False;False;0
3733388;153480;1244;43;31;False;False;False;False;False;False;0
3733389;153481;1244;44;32;False;False;False;False;False;False;0
3733390;114591;1244;35;33;False;False;False;False;False;False;0
3733391;152289;1244;8;34;False;False;False;False;False;False;0
3733392;153483;1244;66;35;False;False;False;False;False;False;0
3733393;153486;1244;33;36;False;False;False;False;False;False;0
3733394;141647;1244;14;37;False;False;False;False;False;False;0
3733395;135270;1244;63;38;False;False;False;False;False;False;0
3733396;157689;1244;37;39;False;False;False;False;False;False;0
3733397;36943;1247;12;0;True;False;False;False;False;False;0
3733398;41220;1247;4;1;False;False;False;False;False;False;0
3733399;61568;1247;31;2;False;False;False;False;False;False;0
3733400;36945;1247;23;3;False;False;False;True;True;False;0
3733401;30377;1247;26;4;False;False;False;False;False;False;0
3733402;42675;1247;15;5;False;False;False;False;False;False;0
3733403;146567;1247;37;6;False;False;False;False;False;False;0
3733404;39215;1247;8;7;False;False;False;False;False;False;0
3733405;58728;1247;17;8;False;False;False;False;False;False;0
3733406;104766;1247;10;9;False;True;True;False;False;True;0
3733407;119108;1247;9;10;False;False;False;False;False;False;0
3733408;135062;1247;32;11;False;False;False;False;False;False;0
3733409;121345;1247;3;12;False;False;False;False;False;False;0
3733410;141533;1247;34;13;False;False;False;False;False;False;0
3733411;130106;1247;27;14;False;False;False;False;False;False;0
3733412;131071;1247;6;15;False;False;False;False;False;False;0
3733413;101527;1247;11;16;False;False;False;False;False;False;0
3733414;139706;1247;29;17;False;False;False;False;False;False;0
3733415;114805;1247;19;18;False;False;False;False;False;False;0
3733416;143724;1247;28;19;False;False;False;False;False;False;0
3733417;110394;1246;12;0;False;False;False;False;False;False;0
3733418;115244;1246;4;1;False;False;False;False;False;False;0
3733419;45575;1246;15;2;True;False;False;False;False;False;0
3733420;60782;1246;20;3;False;False;False;False;False;False;0
3733421;38590;1246;7;4;False;False;False;False;False;False;0
3733422;135043;1246;8;5;False;False;False;False;False;False;0
3733423;113364;1246;6;6;False;False;False;False;False;False;0
3733424;110396;1246;10;7;False;False;False;False;False;False;0
3733425;60803;1246;11;8;False;False;False;False;False;False;0
3733426;111473;1246;18;9;False;True;True;True;True;True;0
3733427;139903;1246;90;10;False;False;False;False;False;False;0
3733428;130085;1246;52;11;False;False;False;False;False;False;0
3733429;141815;1246;22;12;False;False;False;False;False;False;0
3733430;60102;1246;3;13;False;False;False;False;False;False;0
3733431;103460;1246;94;14;False;False;False;False;False;False;0
3733432;60201;1246;2;15;False;False;False;False;False;False;0
3733433;60947;1246;30;16;False;False;False;False;False;False;0
3733434;135009;1246;16;17;False;False;False;False;False;False;0
3733435;104762;1246;5;18;False;False;False;False;False;False;0
3733436;135502;1246;23;19;False;False;False;False;False;False;0
3733437;138597;1246;55;20;False;False;False;False;False;False;0
3733438;44722;1246;43;21;False;False;False;False;False;False;0
3733439;142085;1246;29;22;False;False;False;False;False;False;0
3733440;41180;1246;1;23;False;False;False;False;False;False;0
3733441;146215;1246;40;24;False;False;False;False;False;False;0
3733442;152977;1246;56;25;False;False;False;False;False;False;0
3733443;153208;1246;38;26;False;False;False;False;False;False;0
3733444;140370;1246;48;27;False;False;False;False;False;False;0
3733445;143558;1246;34;28;False;False;False;False;False;False;0
3733446;133182;1246;35;29;False;False;False;False;False;False;0
3733447;135285;1246;37;30;False;False;False;False;False;False;0
3733448;140371;1246;62;31;False;False;False;False;False;False;0
3733449;128069;1246;63;32;False;False;False;False;False;False;0
3733450;143674;1246;80;33;False;False;False;False;False;False;0
3733451;152471;1246;75;34;False;False;False;False;False;False;0
3733452;135015;1246;36;35;False;False;False;False;False;False;0
3733453;152235;1246;27;36;False;False;False;False;False;False;0
3733454;152732;1246;45;37;False;False;False;False;False;False;0
3733455;118442;1246;53;38;False;False;False;False;False;False;0
3733456;130158;1246;70;39;False;False;False;False;False;False;0
3733457;4039;1249;12;0;False;False;False;False;False;False;0
3733458;58668;1249;26;1;False;False;False;False;False;False;0
3733459;111314;1249;33;2;True;False;False;False;False;False;0
3733460;106637;1249;2;3;False;False;False;False;False;False;0
3733461;118644;1249;70;4;False;False;False;False;False;False;0
3733462;137926;1249;7;5;False;False;False;False;False;False;0
3733463;140617;1249;38;6;False;False;False;False;False;False;0
3733464;103350;1249;20;7;False;False;False;False;False;False;0
3733465;120119;1249;21;8;False;True;True;True;False;False;0
3733466;143524;1249;37;9;False;False;False;False;False;False;0
3733467;45761;1249;14;10;False;False;False;False;True;True;0
3733468;47873;1249;1;11;False;False;False;False;False;False;0
3733469;141843;1249;22;12;False;False;False;False;False;False;0
3733470;38848;1249;44;13;False;False;False;False;False;False;0
3733471;108587;1249;29;14;False;False;False;False;False;False;0
3733472;132578;1249;31;15;False;False;False;False;False;False;0
3733473;107061;1249;15;16;False;False;False;False;False;False;0
3733474;7084;1249;52;17;False;False;False;False;False;False;0
3733475;41235;1249;5;18;False;False;False;False;False;False;0
3733476;125011;1249;8;19;False;False;False;False;False;False;0
3733477;42455;1249;10;20;False;False;False;False;False;False;0
3733478;61211;1249;13;21;False;False;False;False;False;False;0
3733479;43687;1249;17;22;False;False;False;False;False;False;0
3733480;63169;1249;3;23;False;False;False;False;False;False;0
3733481;132039;1249;40;24;False;False;False;False;False;False;0
3733482;143707;1249;43;25;False;False;False;False;False;False;0
3733483;152919;1249;68;26;False;False;False;False;False;False;0
3733484;61606;1249;6;27;False;False;False;False;False;False;0
3733485;135399;1249;46;28;False;False;False;False;False;False;0
3733486;146584;1249;54;29;False;False;False;False;False;False;0
3733487;146585;1249;53;30;False;False;False;False;False;False;0
3733488;133333;1249;23;31;False;False;False;False;False;False;0
3733489;146586;1249;55;32;False;False;False;False;False;False;0
3733490;36918;1248;1;0;False;False;False;False;False;False;0
3733491;35207;1248;23;1;False;False;False;False;False;False;0
3733492;61214;1248;4;2;False;False;False;False;False;False;0
3733493;106631;1248;22;3;False;False;False;False;False;False;0
3733494;110475;1248;6;4;False;False;False;False;False;False;0
3733495;63730;1248;10;5;True;False;False;False;False;False;0
3733496;107778;1248;8;6;False;False;False;False;False;False;0
3733497;135038;1248;35;7;False;False;False;False;False;False;0
3733498;108843;1248;31;8;False;True;False;True;True;True;0
3733499;106609;1248;27;9;False;False;False;False;False;False;0
3733500;58759;1248;9;10;False;False;True;False;False;False;0
3733501;58666;1248;20;11;False;False;False;False;False;False;0
3733502;121259;1248;45;12;False;False;False;False;False;False;0
3733503;143695;1248;25;13;False;False;False;False;False;False;0
3733504;45964;1248;3;14;False;False;False;False;False;False;0
3733505;46152;1248;30;15;False;False;False;False;False;False;0
3733506;111809;1248;15;16;False;False;False;False;False;False;0
3733507;127975;1248;34;17;False;False;False;False;False;False;0
3733508;9193;1248;16;18;False;False;False;False;False;False;0
3733509;46373;1248;7;19;False;False;False;False;False;False;0
3733510;61525;1248;14;20;False;False;False;False;False;False;0
3733511;46023;1248;11;21;False;False;False;False;False;False;0
3733512;111408;1248;21;22;False;False;False;False;False;False;0
3733513;148165;1248;33;23;False;False;False;False;False;False;0
3733514;139862;1248;19;24;False;False;False;False;False;False;0
3733515;144230;1248;42;25;False;False;False;False;False;False;0
3733516;131780;2616;1;0;True;False;False;False;False;False;0
3733517;140151;2616;27;13;False;False;False;False;False;False;0
3733518;131381;2616;4;2;False;False;False;False;False;False;0
3733519;155374;2616;26;3;False;False;False;False;False;False;0
3733520;138329;2616;6;18;False;False;False;False;False;False;0
3733521;120383;2616;20;5;False;False;False;False;False;False;0
3733522;138015;2616;8;6;False;False;False;False;False;False;0
3733523;140534;2616;12;7;False;False;False;False;False;False;0
3733524;127150;2616;21;8;False;False;False;True;False;True;0
3733525;131386;2616;10;4;False;True;True;False;True;False;0
3733526;110728;2616;14;9;False;False;False;False;False;False;0
3733527;112519;2616;13;11;False;False;False;False;False;False;0
3733528;138544;2616;31;12;False;False;False;False;False;False;0
3733529;100228;2616;16;1;False;False;False;False;False;False;0
3733530;148039;2616;3;14;False;False;False;False;False;False;0
3733531;151680;2616;29;15;False;False;False;False;False;False;0
3733532;100061;2616;19;16;False;False;False;False;False;False;0
3733533;147289;2616;5;17;False;False;False;False;False;False;0
3733534;131612;2616;22;19;False;False;False;False;False;False;0
3733535;127209;2616;23;21;False;False;False;False;False;False;0
3733536;147229;2616;7;27;False;False;False;False;False;False;0
3733537;126077;2616;17;22;False;False;False;False;False;False;0
3733538;133463;2616;9;10;False;False;False;False;False;False;0
3733539;111838;2616;11;28;False;False;False;False;False;False;0
3733540;141417;2616;2;26;False;False;False;False;False;False;0
3733541;157730;2616;30;29;False;False;False;False;False;False;0
3733542;159241;2616;35;25;False;False;False;False;False;False;0
3733543;157729;2616;32;20;False;False;False;False;False;False;0
3733544;159240;2616;34;24;False;False;False;False;False;False;0
3733545;157728;2616;33;23;False;False;False;False;False;False;0
3733546;101244;2615;13;0;False;False;False;False;False;False;0
3733547;40460;2615;14;1;True;False;False;False;False;True;0
3733548;147156;2615;21;2;False;False;False;False;False;False;0
3733549;116919;2615;15;3;False;False;False;False;False;False;0
3733550;129996;2615;19;17;False;False;False;False;False;False;0
3733551;104721;2615;4;5;False;True;False;False;False;False;0
3733552;109994;2615;8;7;False;False;False;False;False;False;0
3733553;119126;2615;18;6;False;False;False;False;False;False;0
3733554;100022;2615;7;9;False;False;True;False;False;False;0
3733555;121320;2615;16;10;False;False;False;False;False;False;0
3733556;102413;2615;9;22;False;False;False;False;False;False;0
3733557;143860;2615;1;11;False;False;False;False;False;False;0
3733558;147155;2615;26;12;False;False;False;False;False;False;0
3733559;59525;2615;20;13;False;False;False;False;False;False;0
3733560;100129;2615;24;14;False;False;False;False;False;False;0
3733561;128154;2615;17;15;False;False;False;False;False;False;0
3733562;109072;2615;23;16;False;False;False;False;False;False;0
3733563;125657;2615;12;4;False;False;False;True;True;False;0
3733564;112990;2615;6;18;False;False;False;False;False;False;0
3733565;114654;2615;22;19;False;False;False;False;False;False;0
3733566;140313;2615;28;20;False;False;False;False;False;False;0
3733567;134891;2615;29;8;False;False;False;False;False;False;0
3733568;138057;2615;11;21;False;False;False;False;False;False;0
3733569;157874;2615;34;25;False;False;False;False;False;False;0
3733570;152626;2615;32;30;False;False;False;False;False;False;0
3733571;158734;2615;31;28;False;False;False;False;False;False;0
3733572;159260;2615;39;27;False;False;False;False;False;False;0
3733573;158601;2615;33;31;False;False;False;False;False;False;0
3733574;159259;2615;38;23;False;False;False;False;False;False;0
3733575;159261;2615;35;26;False;False;False;False;False;False;0
3733576;157873;2615;30;24;False;False;False;False;False;False;0
3733577;157875;2615;36;29;False;False;False;False;False;False;0
3733578;151695;2615;37;32;False;False;False;False;False;False;0
3733579;126595;338;1;0;False;False;False;False;False;False;0
3733580;136183;338;15;1;False;False;False;False;False;False;0
3733581;102899;338;3;2;False;False;False;False;False;False;0
3733582;119132;338;4;3;True;False;False;False;False;False;0
3733583;124521;338;24;4;False;False;False;False;False;False;0
3733584;131241;338;16;5;False;False;False;False;False;False;0
3733585;121385;338;6;6;False;False;False;False;False;False;0
3733586;126491;338;8;7;False;False;False;False;False;False;0
3733587;63488;338;10;8;False;True;True;True;True;True;0
3733588;117815;338;9;9;False;False;False;False;False;False;0
3733589;124775;338;11;10;False;False;False;False;False;False;0
3733590;38456;338;12;11;False;False;False;False;False;False;0
3733591;131236;338;31;12;False;False;False;False;False;False;0
3733592;145932;338;22;13;False;False;False;False;False;False;0
3733593;157658;338;33;14;False;False;False;False;False;False;0
3733594;104284;338;18;15;False;False;False;False;False;False;0
3733595;152074;338;27;16;False;False;False;False;False;False;0
3733596;107828;338;20;17;False;False;False;False;False;False;0
3733597;127134;338;21;18;False;False;False;False;False;False;0
3733598;119842;338;14;19;False;False;False;False;False;False;0
3733599;136049;338;30;20;False;False;False;False;False;False;0
3733600;128523;338;7;21;False;False;False;False;False;False;0
3733601;126305;338;28;22;False;False;False;False;False;False;0
3733602;44824;338;5;23;False;False;False;False;False;False;0
3733603;141187;338;23;24;False;False;False;False;False;False;0
3733604;132154;338;2;25;False;False;False;False;False;False;0
3733605;153426;338;39;27;False;False;False;False;False;False;0
3733606;158640;338;32;26;False;False;False;False;False;False;0
3733607;45015;2610;21;0;False;False;False;False;False;False;0
3733608;140315;2610;39;1;False;False;False;False;False;False;0
3733609;101587;2610;32;2;False;False;False;False;False;False;0
3733610;108330;2610;12;3;False;False;False;False;False;False;0
3733611;112919;2610;18;26;False;False;False;False;False;False;0
3733612;137321;2610;22;9;False;False;False;False;False;False;0
3733613;138599;2610;16;16;False;False;False;False;False;False;0
3733614;115319;2610;14;7;False;False;False;False;False;False;0
3733615;142784;2610;7;6;False;True;True;True;True;True;0
3733616;101322;2610;19;17;False;False;False;False;False;False;0
3733617;101249;2610;25;10;False;False;False;False;False;False;0
3733618;140673;2610;41;11;False;False;False;False;False;False;0
3733619;105989;2610;33;12;False;False;False;False;False;False;0
3733620;118176;2610;4;13;False;False;False;False;False;False;0
3733621;142439;2610;47;14;False;False;False;False;False;False;0
3733622;137036;2610;2;15;False;False;False;False;False;False;0
3733623;101245;2610;6;4;True;False;False;False;False;False;0
3733624;141857;2610;35;8;False;False;False;False;False;False;0
3733625;101518;2610;11;18;False;False;False;False;False;False;0
3733626;134554;2610;30;19;False;False;False;False;False;False;0
3733627;133549;2610;8;20;False;False;False;False;False;False;0
3733628;59160;2610;9;21;False;False;False;False;False;False;0
3733629;137298;2610;27;22;False;False;False;False;False;False;0
3733630;147646;2610;5;27;False;False;False;False;False;False;0
3733631;142290;2610;3;23;False;False;False;False;False;False;0
3733632;129466;2610;20;24;False;False;False;False;False;False;0
3733633;141968;2610;26;29;False;False;False;False;False;False;0
3733634;158716;2610;45;30;False;False;False;False;False;False;0
3733635;142441;2610;24;5;False;False;False;False;False;False;0
3733636;133746;2610;37;28;False;False;False;False;False;False;0
3733637;157846;2610;34;25;False;False;False;False;False;False;0
3733638;100473;336;1;0;False;False;False;False;False;False;0
3733639;61151;336;21;1;False;False;False;False;False;False;0
3733640;118167;336;27;2;False;False;False;False;False;False;0
3733641;59465;336;17;3;False;False;False;False;False;False;0
3733642;109232;336;61;4;False;False;False;False;False;False;0
3733643;31019;336;4;5;True;True;True;True;True;True;0
3733644;111175;336;29;6;False;False;False;False;False;False;0
3733645;40204;336;8;7;False;False;False;False;False;False;0
3733646;103034;336;11;8;False;False;False;False;False;False;0
3733647;41011;336;7;9;False;False;False;False;False;False;0
3733648;100479;336;19;10;False;False;False;False;False;False;0
3733649;45244;336;22;11;False;False;False;False;False;False;0
3733650;109153;336;34;12;False;False;False;False;False;False;0
3733651;121943;336;23;13;False;False;False;False;False;False;0
3733652;157943;336;6;14;False;False;False;False;False;False;0
3733653;132533;336;3;15;False;False;False;False;False;False;0
3733654;114605;336;18;16;False;False;False;False;False;False;0
3733655;115132;336;10;17;False;False;False;False;False;False;0
3733656;136672;336;14;18;False;False;False;False;False;False;0
3733657;138047;336;24;19;False;False;False;False;False;False;0
3733658;152630;336;28;20;False;False;False;False;False;False;0
3733659;145601;336;30;21;False;False;False;False;False;False;0
3733660;110780;336;9;22;False;False;False;False;False;False;0
3733661;38852;336;5;25;False;False;False;False;False;False;0
3733662;128259;336;20;29;False;False;False;False;False;False;0
3733663;132388;336;32;26;False;False;False;False;False;False;0
3733664;151772;336;42;24;False;False;False;False;False;False;0
3733665;139877;336;72;28;False;False;False;False;False;False;0
3733666;157618;336;77;27;False;False;False;False;False;False;0
3733667;128233;336;16;23;False;False;False;False;False;False;0
3733668;117095;331;1;0;False;False;False;False;False;False;0
3733669;43205;331;4;1;False;False;False;False;False;False;0
3733670;110379;331;13;2;False;False;False;False;False;False;0
3733671;100460;331;25;3;True;False;False;False;False;False;0
3733672;103492;331;87;29;False;False;False;False;False;False;0
3733673;103128;331;14;5;False;False;False;False;False;False;0
3733674;115655;331;2;6;False;False;False;False;False;False;0
3733675;103010;331;5;7;False;False;True;True;False;False;0
3733676;100230;331;10;8;False;False;False;False;False;True;0
3733677;102680;331;21;10;False;True;False;False;True;False;0
3733678;100114;331;32;21;False;False;False;False;False;False;0
3733679;113680;331;12;11;False;False;False;False;False;False;0
3733680;114127;331;26;12;False;False;False;False;False;False;0
3733681;116988;331;24;13;False;False;False;False;False;False;0
3733682;147342;331;23;14;False;False;False;False;False;False;0
3733683;117906;331;30;15;False;False;False;False;False;False;0
3733684;153958;331;91;4;False;False;False;False;False;False;0
3733685;100259;331;20;16;False;False;False;False;False;False;0
3733686;112703;331;8;17;False;False;False;False;False;False;0
3733687;102647;331;34;18;False;False;False;False;False;False;0
3733688;112896;331;29;19;False;False;False;False;False;False;0
3733689;138079;331;18;20;False;False;False;False;False;False;0
3733690;153755;331;11;32;False;False;False;False;False;False;0
3733691;63459;331;9;31;False;False;False;False;False;False;0
3733692;108352;331;17;9;False;False;False;False;False;False;0
3733693;46226;331;19;26;False;False;False;False;False;False;0
3733694;100238;331;3;23;False;False;False;False;False;False;0
3733695;146820;331;6;28;False;False;False;False;False;False;0
3733696;121246;331;33;24;False;False;False;False;False;False;0
3733697;133142;331;16;22;False;False;False;False;False;False;0
3733698;126396;331;7;30;False;False;False;False;False;False;0
3733699;133726;331;27;27;False;False;False;False;False;False;0
3733700;147341;331;22;25;False;False;False;False;False;False;0
3733701;118240;333;32;0;False;False;False;False;False;False;0
3733702;135536;333;6;1;False;False;False;False;False;False;0
3733703;57257;333;26;2;False;False;False;False;False;False;0
3733704;115098;333;4;3;True;False;False;False;False;False;0
3733705;126570;333;28;4;False;False;False;False;False;False;0
3733706;59709;333;77;5;False;False;False;False;False;False;0
3733707;58636;333;19;6;False;False;True;True;True;False;0
3733708;119573;333;27;7;False;False;False;False;False;False;0
3733709;107800;333;59;8;False;True;False;False;False;True;0
3733710;118494;333;16;9;False;False;False;False;False;False;0
3733711;61164;333;9;10;False;False;False;False;False;False;0
3733712;39602;333;1;11;False;False;False;False;False;False;0
3733713;127674;333;89;12;False;False;False;False;False;False;0
3733714;43467;333;13;13;False;False;False;False;False;False;0
3733715;128986;333;17;14;False;False;False;False;False;False;0
3733716;123716;333;21;15;False;False;False;False;False;False;0
3733717;151520;333;14;16;False;False;False;False;False;False;0
3733718;154910;333;36;17;False;False;False;False;False;False;0
3733719;153669;333;2;18;False;False;False;False;False;False;0
3733720;140832;333;23;19;False;False;False;False;False;False;0
3733721;114177;333;7;20;False;False;False;False;False;False;0
3733722;125038;333;49;21;False;False;False;False;False;False;0
3733723;114913;333;11;22;False;False;False;False;False;False;0
3733724;103820;333;10;28;False;False;False;False;False;False;0
3733725;122939;333;3;24;False;False;False;False;False;False;0
3733726;108927;333;34;26;False;False;False;False;False;False;0
3733727;108310;333;20;30;False;False;False;False;False;False;0
3733728;157651;333;41;29;False;False;False;False;False;False;0
3733729;159271;333;30;25;False;False;False;False;False;False;0
3733730;158479;333;73;23;False;False;False;False;False;False;0
3733731;157795;333;37;27;False;False;False;False;False;False;0
3733732;141305;4101;21;0;False;False;False;False;False;False;0
3733733;133782;4101;5;1;False;False;False;False;False;False;0
3733734;16592;4101;3;2;False;False;False;False;False;False;0
3733735;3367;4101;50;3;False;False;False;False;False;False;0
3733736;133880;4101;13;4;False;False;False;False;False;False;0
3733737;133875;4101;23;5;False;False;False;False;False;False;0
3733738;61374;4101;15;6;False;True;True;True;True;True;0
3733739;16776;4101;9;7;True;False;False;False;False;False;0
3733740;133894;4101;8;8;False;False;False;False;False;False;0
3733741;121699;4101;29;9;False;False;False;False;False;False;0
3733742;16860;4101;40;10;False;False;False;False;False;False;0
3733743;124131;4101;1;11;False;False;False;False;False;False;0
3733744;124211;4101;4;12;False;False;False;False;False;False;0
3733745;152503;4101;20;13;False;False;False;False;False;False;0
3733746;157400;4101;22;14;False;False;False;False;False;False;0
3733747;61263;4101;39;15;False;False;False;False;False;False;0
3733748;152502;4101;27;16;False;False;False;False;False;False;0
3733749;133786;4101;25;17;False;False;False;False;False;False;0
3733750;143097;4101;7;18;False;False;False;False;False;False;0
3733751;16802;4101;24;19;False;False;False;False;False;False;0
3733752;16427;4101;14;20;False;False;False;False;False;False;0
3733753;141312;4101;11;21;False;False;False;False;False;False;0
3733754;141327;4101;19;22;False;False;False;False;False;False;0
3733755;11046;4101;41;23;False;False;False;False;False;False;0
3733756;141306;4101;30;24;False;False;False;False;False;False;0
3733757;16382;4101;32;25;False;False;False;False;False;False;0
3733758;133761;4101;2;26;False;False;False;False;False;False;0
3733759;16772;4101;33;27;False;False;False;False;False;False;0
3733760;121815;4101;17;28;False;False;False;False;False;False;0
3733761;121833;4101;10;29;False;False;False;False;False;False;0
3733762;141266;4101;18;30;False;False;False;False;False;False;0
3733763;141313;4101;16;31;False;False;False;False;False;False;0
3733764;135138;4100;41;0;False;False;False;False;False;False;0
3733765;121743;4100;6;1;False;False;False;False;False;False;0
3733766;133872;4100;3;2;False;False;False;False;False;False;0
3733767;153016;4100;37;3;True;True;False;False;True;False;0
3733768;153019;4100;33;4;False;False;False;False;False;False;0
3733769;61328;4100;5;5;False;False;False;False;False;False;0
3733770;150883;4100;15;6;False;False;False;False;False;False;0
3733771;61334;4100;18;7;False;False;False;False;False;False;0
3733772;153018;4100;22;8;False;False;True;True;False;False;0
3733773;150886;4100;28;9;False;False;False;False;False;False;0
3733774;123118;4100;10;10;False;False;False;False;False;True;0
3733775;15507;4100;31;11;False;False;False;False;False;False;0
3733776;150880;4100;19;12;False;False;False;False;False;False;0
3733777;16796;4100;4;13;False;False;False;False;False;False;0
3733778;133873;4100;8;14;False;False;False;False;False;False;0
3733779;127232;4100;14;15;False;False;False;False;False;False;0
3733780;150884;4100;27;16;False;False;False;False;False;False;0
3733781;38999;4100;46;17;False;False;False;False;False;False;0
3733782;113812;4100;7;18;False;False;False;False;False;False;0
3733783;121912;4100;45;19;False;False;False;False;False;False;0
3733784;141234;4100;13;20;False;False;False;False;False;False;0
3733785;153021;4100;42;21;False;False;False;False;False;False;0
3733786;122004;4100;11;22;False;False;False;False;False;False;0
3733787;153015;4100;21;23;False;False;False;False;False;False;0
3733788;128797;4100;36;24;False;False;False;False;False;False;0
3733789;135468;4100;16;25;False;False;False;False;False;False;0
3733790;140778;4100;2;26;False;False;False;False;False;False;0
3733791;153017;4100;44;27;False;False;False;False;False;False;0
3733792;106044;4100;29;28;False;False;False;False;False;False;0
3733793;121884;4100;49;29;False;False;False;False;False;False;0
3733794;143253;4100;38;30;False;False;False;False;False;False;0
3733795;15955;4100;17;31;False;False;False;False;False;False;0
3733796;153020;4100;32;32;False;False;False;False;False;False;0
3733797;16514;4100;25;33;False;False;False;False;False;False;0
3733798;128813;4100;9;34;False;False;False;False;False;False;0
3733799;150887;4100;23;35;False;False;False;False;False;False;0
3733800;153022;4100;39;36;False;False;False;False;False;False;0
3733801;16640;4104;1;0;False;False;False;False;False;False;0
3733802;121785;4104;39;1;False;False;False;False;False;False;0
3733803;145608;4104;35;2;False;False;False;False;False;False;0
3733804;124121;4104;5;3;True;False;False;False;False;False;0
3733805;147600;4104;2;4;False;False;False;False;False;False;0
3733806;143164;4104;22;5;False;False;False;False;False;False;0
3733807;124149;4104;6;6;False;True;True;True;True;False;0
3733808;128703;4104;13;7;False;False;False;False;False;True;0
3733809;61389;4104;10;8;False;False;False;False;False;False;0
3733810;15439;4104;11;9;False;False;False;False;False;False;0
3733811;127251;4104;20;10;False;False;False;False;False;False;0
